"country","date","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","cumulative_cases","cumulative_cases_min","cumulative_cases_max","cumulative_cases_min2","cumulative_cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","cumulative_deaths","cumulative_deaths_min","cumulative_deaths_max","cumulative_deaths_min2","cumulative_deaths_max2","key","X","ifr","popt"
"EC",2020-03-21,85.324399763608,22.8780211179604,207.601639773528,50.4510752888962,108.73831807356,85.324399763608,22.8780211179604,207.601639773528,50.4510752888962,108.73831807356,0,8.5324399763608e-14,2.28780211179604e-14,2.07601639773528e-13,5.04510752888962e-14,1.0873831807356e-13,8.5324399763608e-14,2.28780211179604e-14,2.07601639773528e-13,5.04510752888962e-14,1.0873831807356e-13,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-22,85.324399763608,22.8780211179604,207.601639773528,50.4510752888962,108.73831807356,170.648799527216,45.7560422359208,415.203279547057,100.902150577792,217.47663614712,0,1.09367001463222e-06,2.95884299191286e-07,2.66277887133729e-06,6.55665243770208e-07,1.38673401622258e-06,1.09367009995662e-06,2.95884319873912e-07,2.66277907789593e-06,6.55665293009867e-07,1.38673413268869e-06,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-23,85.324399763608,22.8780211179604,207.601639773528,50.4510752888962,108.73831807356,255.973199290824,68.6340633538812,622.804919320585,151.353225866689,326.21495422068,0,1.968606026338e-05,5.32591738544315e-06,4.79300196840712e-05,1.18019743878637e-05,2.49612122920064e-05,2.07797303633367e-05,5.62180170531706e-06,5.05927987619671e-05,1.24576396808736e-05,2.63479464246951e-05,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-24,85.324399763608,22.8780211179604,207.601639773528,50.4510752888962,108.73831807356,341.297599054432,91.5120844718416,830.406559094114,201.804301155585,434.953272294239,0,0.00011811636158028,3.19555043126589e-05,0.000287580118104427,7.08118463271825e-05,0.000149767273752039,0.000138896091943617,3.7577306017976e-05,0.000338172916866394,8.32694860080561e-05,0.000176115220176734,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-25,85.324399763608,22.8780211179604,207.601639773528,50.4510752888962,108.73831807356,426.62199881804,114.390105589802,1038.00819886764,252.255376444481,543.691590367799,0,0.000443483190933367,0.000119981083322067,0.00107975683232727,0.000265872256348819,0.000562320643578256,0.000582379282876984,0.000157558389340043,0.00141792974919366,0.000349141742356875,0.00073843586375499,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-26,85.324399763608,22.8780211179604,207.601639773528,50.4510752888962,108.73831807356,511.946398581648,137.268126707762,1245.60983864117,302.706451733377,652.429908441359,0,0.00127029772199533,0.000343669613510679,0.00309281765905826,0.000761555180639097,0.00161069155984253,0.00185267700487231,0.000501228002850721,0.00451074740825192,0.00111069692299597,0.00234912742359752,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-27,55.2375268625968,20.3969170030881,112.654100963444,37.7898461054712,68.7301380451229,567.183925444245,157.379110062731,1355.08997614103,339.509987824618,720.662796944954,0,0.00297259509977039,0.000804213525201916,0.00723743297229475,0.00178209813256743,0.00376914305609297,0.0048252721046427,0.00130544152805264,0.0117481803805467,0.0028927950555634,0.00611827047969049,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-28,69.1433414240655,25.0301862725321,142.648142345698,46.7800143936668,86.028880850918,636.32726686831,183.525784294538,1493.31774683547,386.795648431781,807.054211885163,0,0.00583926482513872,0.00157982063339579,0.0142166100975998,0.00350076958972366,0.00740393014017987,0.0106645369297814,0.00288526216144843,0.0259647904781465,0.00639356464528706,0.0135222006198704,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-29,77.4904223692994,28.4796445140528,158.813239210936,52.764498460312,96.3865233170841,713.817689237609,212.288535212559,1649.84339339418,440.096181164711,903.175734325648,0,0.0103721546892903,0.00280703407923308,0.0252467941752746,0.00621879272057694,0.0131506782687435,0.0210366916190718,0.00569229624068151,0.0512115846534211,0.0126126654999116,0.0266728788886138,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-30,82.1903929544855,31.2182848205241,164.904075746622,56.8814617123193,101.833501286502,796.008082192095,244.38373531817,1818.86797089669,497.230928580956,1005.84166212323,0,0.0168407586587171,0.00456180096109467,0.0409629032071657,0.0101001579442866,0.0213483973804536,0.0378774502777888,0.0102540972017762,0.0921744878605868,0.0227133039251586,0.0480212762690674,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-31,90.2516183564446,35.0830987555432,179.562436881987,62.9488963522513,111.539789542545,886.25970054854,279.8039858247,1999.17333298037,560.693516606009,1116.69551040225,0,0.0254302458979895,0.00690413497005059,0.0617636734042709,0.0152712871267964,0.0322287607792837,0.0633076961757784,0.0171558089690167,0.153938161264858,0.0379753684545052,0.0802490036328553,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-01,96.0361821520185,38.5927785304359,187.228784845284,67.8689299292437,118.156104425213,982.295882700558,318.112745217027,2187.47626349664,628.665332557343,1233.83521684834,0,0.0364963478244969,0.00995520876805524,0.0884952798037033,0.0219663133904057,0.0462421147509373,0.0998040440002752,0.0271062086081952,0.242351730622685,0.0599470887549327,0.126484447873814,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-02,102.762631909911,42.7109896408118,197.032842310317,73.5675546857568,125.625380131815,1085.05851461047,362.326293480659,2387.53737208527,701.25906088477,1358.66258508784,0,0.049678568893081,0.0136480548378865,0.120276759247484,0.0299904449374075,0.06296651510435,0.149482612893356,0.0407533975289119,0.362492350044671,0.089949063595165,0.189407664097898,"Mobility held constant",1,0.006415711,6712278
