"country","date","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","cumulative_cases","cumulative_cases_min","cumulative_cases_max","cumulative_cases_min2","cumulative_cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","cumulative_deaths","cumulative_deaths_min","cumulative_deaths_max","cumulative_deaths_min2","cumulative_deaths_max2","key","X","ifr","popt"
"EC",2020-03-21,80.1082056102884,19.6885691476832,198.509036570884,46.476094458163,102.628967238561,80.1082056102884,19.6885691476832,198.509036570884,46.476094458163,102.628967238561,0,8.01082056102884e-14,1.96885691476833e-14,1.98509036570884e-13,4.6476094458163e-14,1.02628967238561e-13,8.01082056102884e-14,1.96885691476833e-14,1.98509036570884e-13,4.6476094458163e-14,1.02628967238561e-13,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-22,80.1082056102884,19.6885691476832,198.509036570884,46.476094458163,102.628967238561,160.216411220577,39.3771382953665,397.018073141768,92.952188916326,205.257934477122,0,2.57085340808379e-06,6.29174002138001e-07,6.37677976272064e-06,1.48223573668561e-06,3.31533423690128e-06,2.57085348819199e-06,6.29174019230579e-07,6.37677997982663e-06,1.48223578071571e-06,3.31533433028451e-06,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-23,80.1082056102884,19.6885691476832,198.509036570884,46.476094458163,102.628967238561,240.324616830865,59.0657074430498,595.527109712652,139.428283374489,307.886901715683,0,2.31376806727541e-05,5.66256601924201e-06,5.73910178644858e-05,1.33401216301705e-05,2.98380081321116e-05,2.57085341609461e-05,6.29174003847259e-06,6.37677978443124e-05,1.48223574108862e-05,3.31533424623961e-05,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-24,80.1082056102884,19.6885691476832,198.509036570884,46.476094458163,102.628967238561,320.432822441154,78.754276590733,794.036146283536,185.904377832652,410.515868954244,0,0.000124943475632872,3.05778565039068e-05,0.000309911496468223,7.20366568029209e-05,0.000161125243913402,0.000150652009793818,3.68695965423794e-05,0.000373679294312535,8.68590142138071e-05,0.000194278586375798,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-25,80.1082056102884,19.6885691476832,198.509036570884,46.476094458163,102.628967238561,400.541028051442,98.4428457384163,992.54518285442,232.380472290815,513.144836192805,0,0.000464810296181549,0.000113754659586551,0.00115292178109989,0.000267988221192759,0.000599412430031752,0.000615462305975367,0.00015062425612893,0.00152660107541243,0.000354847235406566,0.000793691016407551,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-26,80.1082056102884,19.6885691476832,198.509036570884,46.476094458163,102.628967238561,480.649233661731,118.1314148861,1191.0542194253,278.856566748978,615.773803431366,0,0.00127514329040956,0.000312070305060449,0.00316288276230944,0.000735188925396065,0.00164440578150304,0.00189060559638493,0.000462694561189379,0.00468948383772186,0.00109003616080263,0.00243809679791059,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-27,53.4318605677272,18.2651520196316,112.258873012757,35.9242464219147,66.9277052294189,534.081094229458,136.612263798253,1298.40313543067,315.058029268992,681.874748361168,0,0.00288038415841708,0.000704926551995416,0.0071445440461522,0.00166069691938256,0.0037145004790242,0.004770989754802,0.00116762111318479,0.0118340278838741,0.00275073308018519,0.00615259727693479,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-28,66.6662551063599,22.3684929964926,141.069147222797,44.4470538274741,83.4049299670932,600.747349335818,158.940201147991,1437.79758205706,359.603923408284,764.374730617678,0,0.00561594260079968,0.00137454547161375,0.0139290736350982,0.00323806559378772,0.0072422208598983,0.0103869323556017,0.00254216658479854,0.0257631015189722,0.00598879867397291,0.0133948181368331,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-29,74.7815489868653,25.5152051161218,157.211456095321,50.1702140058499,93.2533558653623,675.528898322683,184.344903949097,1592.42308012016,409.843584115743,858.131265656152,0,0.0099460191167729,0.0024353753538096,0.024663124741742,0.00573566986672311,0.0128258789035378,0.0203329514723746,0.00497754193860815,0.0504262262607143,0.011724774717044,0.0262208271376345,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-30,79.575476435903,28.3058544129246,164.902410132838,54.2037258819533,98.890424501526,755.104374758586,213.600477940589,1763.59092211843,464.268888849574,956.914505701299,0,0.0160800927464609,0.00394224105596724,0.0398466177503564,0.00927827031537313,0.0207333123778897,0.0364130442188354,0.00891976215640958,0.0902728440110707,0.0210009895133426,0.0469548108852311,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-31,87.4843692089446,31.7203986273781,179.596682994885,60.2068831962749,108.237924376685,842.588743967531,245.803939183386,1941.05286044199,523.903079141626,1062.93232297527,0,0.0241677127193612,0.0059437477828803,0.0598008144582995,0.0139599786470128,0.0311551113416878,0.0605807569381966,0.0148608167926592,0.15007365846937,0.0349634635628829,0.0781081661088778,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-01,93.3757821076217,35.2542651470988,187.091581885067,65.1258340069453,114.985962954177,935.964526075152,281.105095548041,2116.6230806156,590.052435326447,1179.03605603017,0,0.034404898992078,0.00849912983824847,0.0849348590299657,0.0199102104546641,0.0443357396276618,0.0949856559302746,0.0233648813175197,0.235008517499336,0.0548718887176869,0.12244568887086,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-02,100.204197293009,39.2491660508647,196.772699312886,70.9367310888226,122.691511601998,1036.16872336816,320.468240055963,2317.97555494179,661.762082823451,1303.17956812505,0,0.0467898805168797,0.0116588582955589,0.115144012413775,0.0271825693910772,0.0602350076494903,0.141775536447154,0.0349862983738601,0.350138794033088,0.0820234668606636,0.182706527369274,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-03,103.247358125276,42.4923060873539,196.830107126443,74.6080413305728,125.74538364406,1139.41608149344,362.70725237598,2516.73551195895,736.384333351478,1429.25810010615,0,0.061155334364562,0.0153829651796295,0.149840723098307,0.0356501778660316,0.0786690751936743,0.202930870811716,0.0504300702773839,0.499979517131395,0.117695065174334,0.261365104658543,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-04,110.219143456622,46.9385297187807,205.52789287351,80.8631163362461,133.325364634501,1249.63522495006,410.95573000803,2720.73212104942,817.755465114011,1562.51008715573,0,0.0773136976948946,0.0197200798319555,0.188419761464931,0.0453036832075119,0.0993492649862044,0.280244568506611,0.0701138439719244,0.68858993983362,0.163024947507487,0.360574461237835,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-05,117.718125063161,52.0898190839881,214.834278217263,87.6008685482625,141.863485508091,1367.35335001322,463.00025656991,2937.96015350859,905.05080134989,1703.05610916233,0,0.0952477043791671,0.0247189027508581,0.23051396914243,0.0562278292768549,0.122375279917902,0.375492272885778,0.0947498653096751,0.918784630996056,0.219134119383224,0.482903244795798,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-06,118.698252686477,55.660941652492,209.96636174075,90.060622074658,142.046693934044,1486.0516026997,519.654065498338,3145.95461525502,997.518709131011,1843.64277206539,0,0.114696759304928,0.0303675251888617,0.275506334159625,0.0681981345700412,0.147108963107559,0.490189032190706,0.125054933927076,1.19481753938848,0.287255560732128,0.629853804442126,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-07,124.99080652921,60.814912650527,216.455204496998,96.3519914162426,148.624147831174,1611.04240922891,580.686861903807,3363.7982212134,1096.05540987158,1992.77180300033,0,0.135342792972965,0.0365966699029662,0.321480491039884,0.0811337635927011,0.173224695479139,0.625531825163671,0.161697049295999,1.51596765047879,0.368556155597042,0.803875955356974,"Mobility held constant",1,0.006415711,6712278
