"country","date","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","cumulative_cases","cumulative_cases_min","cumulative_cases_max","cumulative_cases_min2","cumulative_cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","cumulative_deaths","cumulative_deaths_min","cumulative_deaths_max","cumulative_deaths_min2","cumulative_deaths_max2","key","X","ifr","popt"
"EC",2020-03-18,58.8331339862752,9.02983095806766,177.967601039418,27.860870133248,76.7793550111961,58.8331339862752,9.02983095806766,177.967601039418,27.860870133248,76.7793550111961,0,5.88331339862752e-14,9.02983095806766e-15,1.77967601039418e-13,2.7860870133248e-14,7.67793550111962e-14,5.88331339862752e-14,9.02983095806766e-15,1.77967601039418e-13,2.7860870133248e-14,7.67793550111962e-14,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-19,58.8331339862752,9.02983095806766,177.967601039418,27.860870133248,76.7793550111961,117.66626797255,18.0596619161353,355.935202078836,55.721740266496,153.558710022392,0,0,0,0,0,0,5.88331339862752e-14,9.02983095806766e-15,1.77967601039418e-13,2.7860870133248e-14,7.67793550111962e-14,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-20,58.8331339862752,9.02983095806766,177.967601039418,27.860870133248,76.7793550111961,176.499401958826,27.089492874203,533.902803118254,83.582610399744,230.338065033588,0,1.41749263857468e-05,2.16760701637685e-06,4.24775130306398e-05,6.72945238703498e-06,1.85866710061735e-05,1.41749264445799e-05,2.16760702479726e-06,4.24775132021543e-05,6.72945241395684e-06,1.8586671070355e-05,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-21,58.8331339862752,9.02983095806766,177.967601039418,27.860870133248,76.7793550111961,235.332535945101,36.1193238322706,711.870404157672,111.443480532992,307.117420044785,0,8.50495583144808e-05,1.30056420982611e-05,0.000254865078183839,4.03767143222099e-05,0.000111520026037041,9.92244847590607e-05,1.51732491230584e-05,0.000297342591385993,4.71061667361667e-05,0.000130106697107396,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-22,58.8331339862752,9.02983095806766,177.967601039418,27.860870133248,76.7793550111961,294.165669931376,45.1491547903383,889.83800519709,139.30435066624,383.896775055981,0,0.000323785160600743,4.95127076372396e-05,0.000970275823963036,0.000153714859788062,0.000424558695614699,0.000423009645359803,6.4685956760298e-05,0.00126761841534903,0.000200821026524229,0.000554665392722095,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-23,58.8331339862752,9.02983095806766,177.967601039418,27.860870133248,76.7793550111961,352.998803917651,54.178985748406,1067.80560623651,167.165220799488,460.676130067177,0,0.000893020362302048,0.000136559242031742,0.00267608332093031,0.000423955500383204,0.00117096027338893,0.00131603000766185,0.00020124519879204,0.00394370173627934,0.000624776526907432,0.00172562566611102,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-24,90.4892421907882,15.7645397319697,263.040770609797,45.0407787163974,116.982088222168,443.488046108439,71.3605832803399,1307.71908032348,215.898271017414,574.801074393374,0,0.00207662671551191,0.000317554427899209,0.00622295565898873,0.000985864774700624,0.00272294730240441,0.00339265672317376,0.000518799626691248,0.0101666573952681,0.00161064130160806,0.00444857296851543,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-25,98.9409546745333,21.2958092044864,257.507378071313,55.4927476700577,127.16279953953,542.429000782973,94.7517048631256,1528.41694722886,275.069883524042,701.353333181691,0,0.00409916489613083,0.000626837723762242,0.0122838260708869,0.00194605137581914,0.00537497178123263,0.00749182161930459,0.00114563735045349,0.0224504834661549,0.0035566926774272,0.00982354474974807,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-26,116.709555911751,25.7673676873038,300.92049890391,66.0259738785103,150.089085772695,659.138556694724,123.170043053152,1810.01615554491,343.460366799624,846.904415676517,0,0.00726405220087235,0.00110989856582872,0.0217484370922109,0.00345222874073574,0.0095262434906489,0.0147558738201769,0.00225532781920197,0.0442004957500688,0.00700783230983485,0.0193505600179987,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-27,67.4055061266968,18.7129509759792,157.888926767394,41.5646725617195,85.1122695847029,726.54406282142,146.271153032279,1933.14242228912,394.057134392678,933.418338547303,0,0.011703558653249,0.00179478297004708,0.0349602216711072,0.00557358193410859,0.0153544874716378,0.026459432473426,0.00404787187337362,0.0791602539236237,0.0125848247889158,0.034701285882021,"Mobility held constant",1,0.006415711,6712276
