"country","date","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","cumulative_cases","cumulative_cases_min","cumulative_cases_max","cumulative_cases_min2","cumulative_cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","cumulative_deaths","cumulative_deaths_min","cumulative_deaths_max","cumulative_deaths_min2","cumulative_deaths_max2","key","X","ifr","popt"
"EC",2020-03-26,100.483576648446,21.699809204685,258.171482139902,55.7926197504229,129.20008287089,100.483576648446,21.699809204685,258.171482139902,55.7926197504229,129.20008287089,0,1.00483576648446e-13,2.1699809204685e-14,2.58171482139902e-13,5.5792619750423e-14,1.2920008287089e-13,1.00483576648446e-13,2.1699809204685e-14,2.58171482139902e-13,5.5792619750423e-14,1.2920008287089e-13,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-27,100.483576648446,21.699809204685,258.171482139902,55.7926197504229,129.20008287089,200.967153296892,43.39961840937,516.342964279804,111.585239500846,258.40016574178,0,0,0,0,0,0,1.00483576648446e-13,2.1699809204685e-14,2.58171482139902e-13,5.5792619750423e-14,1.2920008287089e-13,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-28,100.483576648446,21.699809204685,258.171482139902,55.7926197504229,129.20008287089,301.450729945338,65.099427614055,774.514446419705,167.377859251269,387.600248612669,0,1.86095526576541e-05,4.13425942570759e-06,4.83065663890218e-05,1.03559301747248e-05,2.39217401475465e-05,1.86095527581376e-05,4.13425945101606e-06,4.8306566635041e-05,1.03559302289657e-05,2.39217402841113e-05,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-29,100.483576648446,21.699809204685,258.171482139902,55.7926197504229,129.20008287089,401.934306593784,86.79923681874,1032.68592855961,223.170479001692,516.800331483559,0,0.000127700033754247,2.83695733005452e-05,0.000331482990048805,7.10631070610425e-05,0.000164152630667647,0.000146309586512384,3.25038327515613e-05,0.000379789556683846,8.14190372900082e-05,0.000188074370951758,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-30,100.483576648446,21.699809204685,258.171482139902,55.7926197504229,129.20008287089,502.417883242231,108.499046023425,1290.85741069951,278.963098752115,646.000414354449,0,0.000499249378194995,0.000110912201144845,0.00129594857416065,0.000277824609515031,0.000641762546027282,0.00064555896470738,0.000143416033896406,0.0016757381308445,0.000359243646805039,0.00082983691697904,"Mobility held constant",1,0.006415711,6712278
"EC",2020-03-31,100.483576648446,21.699809204685,258.171482139902,55.7926197504229,129.20008287089,602.901459890677,130.19885522811,1549.02889283941,334.755718502538,775.200497225339,0,0.00147593003836567,0.000327889540659568,0.00383121043775001,0.000821332393167828,0.00189724145997783,0.00212148900307305,0.000471305574555974,0.00550694856859451,0.00118057603997287,0.00272707837695687,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-01,79.471486590647,24.5237232110958,170.983174589874,51.6420613113918,100.138287207999,682.372946481324,154.886084531747,1722.79131678728,386.757317343707,877.466524985245,0,0.00347292755114565,0.000771538345238948,0.00901500473439262,0.00193263083122795,0.00446429164408696,0.00559441655421869,0.00124284391979492,0.0145219533029871,0.00311320687120082,0.00719137002104382,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-02,95.4848903080486,29.2556191040133,205.767603502747,61.7633921342619,120.357965976591,777.857836789372,184.508696849642,1928.16842221754,448.233110879287,997.49262800445,0,0.00687462543522234,0.00152725245612433,0.0178451119215721,0.00382562344695954,0.0088370207655402,0.012469041989441,0.00277009637591925,0.0323670652245592,0.00693883031816036,0.016028390786584,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-03,102.940592105031,32.9667803308365,217.411749646927,68.114452802413,129.053591458583,880.798428894403,217.804806305239,2148.59527975137,517.082329881973,1126.39301237682,0,0.0122155092912401,0.00271511550478787,0.0316997684562966,0.00679914882142237,0.0157006622702272,0.0246845512806811,0.00548521188070711,0.0640668336808558,0.0137379791395827,0.0317290538761509,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-04,112.701602591862,37.5451185257386,233.743952449359,75.5327445217478,140.842062615305,993.500031486265,255.298647770814,2379.29209053105,593.948130768108,1265.64520126564,0,0.0198209875359922,0.00441291671710483,0.0513872642032621,0.0110399857367346,0.0254724822903189,0.0445055388166733,0.00989812859781194,0.115453717982789,0.0247779648763173,0.0571982290696674,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-05,121.888375897822,42.5272213322649,248.412742216055,82.8762849752304,151.753415752228,1115.38840738409,297.97752650669,2629.88830048063,677.955584206056,1416.69516927381,0,0.0299501149523916,0.00668908682142181,0.0774873778728331,0.0167078289464483,0.0384816526778484,0.0744556537690649,0.0165895098635839,0.192959974721128,0.0414846376053617,0.0956845491035446,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-06,121.945493955135,46.2774436936107,238.098401931863,85.8030618323147,150.574012043945,1237.33390133922,345.080742241547,2860.64010382547,764.914829925193,1566.5192812494,0,0.0427566572609384,0.00961658545111842,0.11020571990256,0.0239164658419186,0.0549035822598417,0.117212311030003,0.0261984098297228,0.303147851688689,0.0654055065583434,0.150594261009286,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-07,128.772187004312,51.9801200311399,244.348019720785,92.9964762428575,157.918384043574,1366.10608834353,398.625396190757,3097.21140993071,857.84922885211,1726.63334951616,0,0.0584436889894772,0.0132721932946036,0.149972192195038,0.0328226110639368,0.0749731056436417,0.175656000019481,0.0394794016352959,0.452953246872171,0.0982189680416805,0.225574125654055,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-08,138.69519832589,58.5319804266153,257.075724841271,101.735573203728,169.09062962785,1504.80128666942,456.281861863146,3337.17071314575,960.921190064448,1898.16849620558,0,0.0767140265997802,0.0176138812557863,0.195913839472011,0.0432988151492259,0.0983759561735608,0.252370026619261,0.0571205579991893,0.648167064748922,0.141554831087336,0.323920002722756,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-09,158.117976098486,67.8971753213639,291.084365571896,116.099352594672,191.850167937357,1662.91926276791,524.420883150654,3617.97015787342,1076.93287327962,2085.49607673476,0,0.0976608256791479,0.0226898267304464,0.24737080369906,0.0554891408821172,0.12514192397064,0.350030852298409,0.0799318043605567,0.897146318095702,0.196970250318112,0.448863902099271,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-10,124.102624946654,61.4639880297964,217.102024192112,95.9281561711737,146.188016265901,1787.02188771456,590.561952753993,3809.79611789232,1177.76045464381,2228.89324736955,0,0.121016003030044,0.0286520612984866,0.304061294836521,0.0692731310155927,0.15483394559318,0.471046855328452,0.10847274932801,1.20076560126972,0.266259065603709,0.604085824584365,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-11,169.287437860105,81.3006028283908,291.480669217582,130.432342495386,201.611833702182,1956.30932557467,675.012268069648,4100.46327435469,1309.62321430092,2432.43531790582,0,0.14628557867899,0.0355351115970642,0.364387378117303,0.0844069902785096,0.186943799859198,0.617332434007442,0.143544367187782,1.5634593150976,0.350782607161297,0.790966388321414,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-12,174.125951410955,88.2540695092845,291.927079611662,136.240230206975,205.095963276195,2130.43527698562,767.432897353038,4392.50153743176,1445.43638279318,2639.28312099134,0,0.173517412735071,0.0432699357115386,0.42791868651112,0.101036882968542,0.221248757147075,0.790849846742514,0.186570854984142,1.99044253602094,0.451945185083655,1.01190353802446,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-13,148.937171122454,81.815363574565,248.300906473466,118.407199106746,172.486783057623,2279.37244810808,859.340224217411,4593.88699034627,1573.74328390361,2815.57378322773,0,0.202555157519546,0.0518597693500481,0.493685513447333,0.119365726247734,0.257824641906956,0.99340500426206,0.23895539678895,2.48404813636859,0.571462691697976,1.26967736870518,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-14,194.876391512878,107.045781780342,313.286627253756,156.968343798094,226.877746318693,2474.24883962096,976.815057399555,4888.9575527557,1740.39614052848,3044.40568170433,0,0.232847730052719,0.0613858650945231,0.558781172557162,0.138769813578151,0.295784486046127,1.22625273431478,0.300754174601151,3.04465523345842,0.7095920349296,1.56664446773597,"Mobility held constant",1,0.006415711,6712278
"EC",2020-04-15,216.534952776924,122.130303667754,345.586294738644,175.012881072965,251.568946124125,2690.78379239788,1106.16562590899,5234.18167071175,1922.38962602924,3289.58985904715,0,0.264542997648681,0.071938345738078,0.626852437015684,0.159813121860672,0.335775590963226,1.49079573196346,0.372936785678684,3.67258557491542,0.869438086916964,1.89979913666005,"Mobility held constant",1,0.006415711,6712278
