"country","date","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","cumulative_cases","cumulative_cases_min","cumulative_cases_max","cumulative_cases_min2","cumulative_cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","cumulative_deaths","cumulative_deaths_min","cumulative_deaths_max","cumulative_deaths_min2","cumulative_deaths_max2","key","X","ifr","popt"
"EC",2020-03-18,58.2451949702223,8.91153996806894,172.69678238046,27.3512112560614,76.9269599425521,58.2451949702223,8.91153996806894,172.69678238046,27.3512112560614,76.9269599425521,0,5.82451949702223e-14,8.91153996806894e-15,1.7269678238046e-13,2.73512112560614e-14,7.69269599425521e-14,5.82451949702223e-14,8.91153996806894e-15,1.7269678238046e-13,2.73512112560614e-14,7.69269599425521e-14,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-19,58.2451949702223,8.91153996806894,172.69678238046,27.3512112560614,76.9269599425521,116.490389940445,17.8230799361379,345.393564760921,54.7024225121228,153.853919885104,0,3.7000042511132e-07,5.54762050674595e-08,1.08659595260844e-06,1.73298964131934e-07,4.87208877066047e-07,3.70000483356515e-07,5.54762156825761e-08,1.08659609664514e-06,1.73298987253746e-07,4.87208957395931e-07,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-20,58.2451949702223,8.91153996806894,172.69678238046,27.3512112560614,76.9269599425521,174.735584910667,26.7346199042068,518.090347141381,82.0536337681842,230.780879827656,0,1.14700131784509e-05,1.71976235709125e-06,3.36844745308617e-05,5.37226788808996e-06,1.51034751890475e-05,1.18400136618074e-05,1.77523857277382e-06,3.47710706275068e-05,5.5455668753437e-06,1.55906841464434e-05,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-21,58.2451949702223,8.91153996806894,172.69678238046,27.3512112560614,76.9269599425521,232.980779880889,35.6461598722757,690.787129521842,109.404845024246,307.707839770208,0,6.95600799209281e-05,1.04295265526824e-05,0.000204280039090387,3.25802052568036e-05,9.15952688884168e-05,8.14000935827355e-05,1.22047651254562e-05,0.000239051109717894,3.81257721321473e-05,0.00010718595303486,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-22,58.2451949702223,8.91153996806894,172.69678238046,27.3512112560614,76.9269599425521,291.225974851111,44.5576998403447,863.483911902302,136.756056280307,384.63479971276,0,0.00031968036729618,4.79314411782851e-05,0.000938818903053692,0.000149730305009991,0.000420948469785064,0.000401080460878916,6.01362063037413e-05,0.00117787001277159,0.000187856077142138,0.000528134422819925,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-23,58.2451949702223,8.91153996806894,172.69678238046,27.3512112560614,76.9269599425521,349.471169821334,53.4692398084136,1036.18069428276,164.107267536368,461.561759655312,0,0.000885411017291388,0.000132754558726431,0.002600224114592,0.000414704421167718,0.00116589084281905,0.0012864914781703,0.000192890765030172,0.00377809412736358,0.000602560498309857,0.00169402526563897,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-24,91.0346615001761,15.1077895999746,267.032603502506,44.3439345428086,118.898030748276,440.50583132151,70.6315106223361,1274.723888619,211.989497493619,586.60843635834,0,0.00203944234321359,0.000305784842331837,0.00598931689077772,0.000955223890295221,0.00268549533038805,0.0033259338213839,0.000498675607362009,0.00976741101814131,0.00155778438860508,0.00437952059602702,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-25,99.8983773904709,21.484962610457,261.323508494696,55.189754909808,129.467166184467,540.404208711981,93.1539072681555,1510.38097657523,271.710954831105,714.587106900079,0,0.00404838266361853,0.000607072186220758,0.011887837322958,0.00189617069945241,0.0053307932246262,0.00737431648500243,0.00110574779358277,0.0216552483410993,0.00345395508805749,0.00971031382065323,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-26,118.072578753117,26.073099091921,306.196425861599,65.7447340110038,152.572891206733,658.476787465098,119.222311003688,1804.20103979119,340.034163276977,864.052647462183,0,0.00718303221914374,0.00107938182104204,0.0210945079272188,0.00336411325406675,0.00946412178490876,0.0145573487041462,0.00218512961462481,0.0427361096302654,0.00681867953763505,0.0191716005254007,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-27,66.0891956700378,18.2755083941063,152.592405396248,40.4971503813327,83.6606101141495,724.565983135135,143.775528197948,1936.51345043702,387.577063765802,947.255999880304,0,0.0116633981015524,0.00175979284725134,0.0342726653649946,0.00547111904247291,0.0153746522114675,0.0262207468056986,0.0039494467235017,0.0770578068815289,0.0122860826337585,0.0345648629805888,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-28,82.2446671401757,22.7523603551068,189.309067873609,50.0647269935172,104.511788291406,806.810650275311,171.961941681773,2096.30494830177,447.466471893813,1049.20979610937,0,0.0177147847120195,0.00268169509169631,0.0518342658020002,0.00833447358107918,0.0233889090950742,0.0439355315177181,0.00663452001532418,0.129132603293586,0.0206194748683701,0.0579173413279528,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-29,94.0802306657019,25.8425321066101,222.799037907105,56.6059277584337,119.804135906922,900.890880941013,204.982692695206,2268.41833148265,513.116842692562,1163.32858465302,0,0.0255523418584032,0.00392872808778083,0.0744135379212057,0.0121366692897361,0.0337094362844828,0.0694878733761213,0.0105355956261751,0.20328039980527,0.0327288597555696,0.091739186228746,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-30,103.058426234074,27.757013516915,250.016415813918,60.7927625109702,131.442714849806,1003.94930717509,244.609437197288,2456.53980479124,585.205555839677,1290.88160400436,0,0.0354480640198915,0.00554465391970976,0.102249802875386,0.017007359255136,0.0466375347492398,0.104935937396013,0.0160966715620203,0.305642978691789,0.0497341246952413,0.138336357254939,"Mobility held constant",1,0.006415711,6712276
"EC",2020-03-31,116.228391523382,29.614440289958,291.52672249336,67.0156871567633,148.321764897296,1120.17769869847,286.416149926495,2670.8822105625,666.000237186993,1435.93693533761,0,0.0474621959032488,0.00764026085096395,0.136153796201339,0.0230399628483461,0.0622868261437974,0.152398133299261,0.0237272417377407,0.44154969439044,0.0728339408305967,0.200967783304733,"Mobility held constant",1,0.006415711,6712276
"EC",2020-04-01,104.263947650906,40.2233149487604,211.483954666856,72.7475032670096,127.660750708356,1224.44164634938,340.325737814509,2819.31201203342,751.007027855722,1559.03679558409,0,0.0617494113876396,0.010251440157069,0.174469287086612,0.0303918510456538,0.0810436128931357,0.214147544686901,0.0341048945523343,0.614579226940687,0.103385220601691,0.28125476612744,"Mobility held constant",1,0.006415711,6712276
